date,watch_time_minutes,views,subscribers,video_thumbnail_impressions,video_thumbnail_impressions_ctr
07-09-18,16689.3185,4057,37,36907,4.2594
08-09-18,8805.5746,2197,14,24935,3.6816
09-09-18,10483.9208,2646,25,24267,4.8049
10-09-18,17765.7553,4799,28,39651,4.6228
11-09-18,17118.6047,4730,47,36463,4.6952
12-09-18,18230.6906,5158,46,38676,4.8325
13-09-18,15386.5156,4422,35,34496,4.415
14-09-18,15393.1621,4141,25,36633,3.8845
15-09-18,8401.611,2404,27,25623,3.7349
16-09-18,9550.072,2621,28,25423,4.3032
17-09-18,19276.9603,5292,38,40309,4.6937
18-09-18,19566.8115,5637,31,40698,4.7349
19-09-18,21401.0926,5762,55,43092,4.632
20-09-18,17254.2769,4837,36,36283,4.9004
21-09-18,16773.9329,4463,33,36733,4.3558
22-09-18,8659.873,2296,27,22059,4.2976
23-09-18,10574.4602,2708,38,25136,4.6388
24-09-18,17794.2091,5031,43,39113,4.5202
25-09-18,17415.9388,4888,44,38182,4.5807
26-09-18,17209.365,5013,44,34769,5.1138
27-09-18,16587.0357,4595,36,33647,4.458
28-09-18,15503.6372,4200,30,34109,4.3214
29-09-18,9074.8862,2385,25,23122,4.4157
30-09-18,9862.4664,2432,29,24549,4.2446
01-10-18,16067.6378,4432,39,34668,4.4191
02-10-18,15288.2181,4126,25,26222,4.5954
03-10-18,18888.8119,4839,25,37088,4.705
04-10-18,16468.9387,4375,30,33630,4.6268
05-10-18,15222.91,4274,35,32894,4.4537
06-10-18,7962.4446,2114,22,21607,4.008
07-10-18,9345.9891,2502,24,23075,4.2817
08-10-18,18730.7383,5119,42,38524,4.8437
09-10-18,16318.0358,4682,34,34773,4.3798
10-10-18,18137.4432,5266,21,39293,5.0162
11-10-18,17268.6843,4805,36,34509,4.9176
12-10-18,14517.3396,3958,35,32049,4.6148
13-10-18,8983.993,2246,15,24937,3.978
14-10-18,10006.2248,2717,28,26200,4.4275
15-10-18,16681.3335,5199,26,40804,4.676
16-10-18,19095.5685,5176,37,45095,4.1579
17-10-18,20271.6315,5277,35,42329,4.4272
18-10-18,17976.9636,5493,28,41913,4.8959
19-10-18,16429.0921,5004,25,37953,4.9535
20-10-18,9306.4186,2758,22,29250,4.1162
21-10-18,10520.3344,2696,20,25772,4.1984
22-10-18,19275.052,5426,23,39767,4.8055
23-10-18,18520.3926,5225,39,38678,4.7986
24-10-18,19776.89,5931,40,41978,4.8621
25-10-18,18478.5097,5114,49,39431,4.4939
26-10-18,16624.4226,4616,42,36992,4.0198
27-10-18,10093.3186,2458,20,23425,4.0512
28-10-18,10615.096,2855,27,23521,4.7362
29-10-18,19252.4979,5376,39,38861,4.8146
30-10-18,19464.6339,5611,40,40081,4.6556
31-10-18,19248.1432,5529,41,40356,4.8766
01-11-18,17896.2047,5188,32,36124,4.7641
02-11-18,14833.7542,4436,27,36532,4.2429
03-11-18,8691.5697,2468,31,26147,4.1343
04-11-18,10224.0191,3086,40,26830,5.028
05-11-18,15677.851,4684,26,35200,4.2983
06-11-18,15812.5022,4581,34,31784,4.7603
07-11-18,17956.4087,4927,35,34207,4.7797
08-11-18,15583.6794,4514,26,31178,4.7213
09-11-18,13927.9884,3800,31,31053,4.4247
10-11-18,8856.6381,2583,25,22034,4.4114
11-11-18,9166.0444,2470,26,21750,4.3586
12-11-18,15600.5179,4292,32,28194,5.1075
13-11-18,18531.8642,5366,23,36949,4.7552
14-11-18,17824.0629,5195,47,33660,5.0416
15-11-18,19901.1545,5409,41,38524,4.7062
16-11-18,19799.0271,4960,31,39103,4.9203
17-11-18,12638.2912,3180,16,30512,4.5392
18-11-18,13106.0256,3558,36,32709,4.6012
19-11-18,20957.2758,5370,43,39986,4.8192
20-11-18,19399.1664,5041,41,38655,4.4936
21-11-18,20691.7355,5634,40,39824,4.8363
22-11-18,16258.1144,4366,34,30352,5.1726
23-11-18,15988.1461,4355,30,38290,4.5834
24-11-18,9599.9062,2539,32,25680,4.3497
25-11-18,10721.9743,2918,33,27155,4.6769
26-11-18,24068.0354,5739,27,43062,4.7745
27-11-18,20867.4899,5681,49,44913,4.8427
28-11-18,20957.506,5418,35,40897,4.5187
29-11-18,19432.4911,5233,36,40909,4.8962
30-11-18,18226.1021,4619,40,38039,4.5795
01-12-18,11078.1025,2728,24,27353,4.069
02-12-18,11708.3905,3001,39,29472,4.2549
03-12-18,20456.63,5465,27,45019,4.8224
04-12-18,18967.1581,5216,53,44287,4.2902
05-12-18,19024.2363,5168,31,41576,4.3198
06-12-18,17356.0228,4911,45,39569,4.4555
07-12-18,15787.2427,4273,18,37565,4.0996
08-12-18,10334.3232,2674,20,29177,4.2705
09-12-18,11731.0235,3069,28,28044,4.4252
10-12-18,18253.0051,5173,30,40455,4.5977
11-12-18,18173.4228,5025,35,37321,4.7185
12-12-18,20500.2227,5954,-8,44315,5.5354
13-12-18,19090.0196,5302,34,41372,4.7617
14-12-18,16098.4521,4524,26,39588,4.3549
15-12-18,9607.4329,2474,31,26618,4.2039
16-12-18,10902.6703,2861,22,25688,4.6481
17-12-18,16857.6738,4679,29,35410,4.5383
18-12-18,17681.0095,4864,24,35229,4.7546
19-12-18,15471.7923,4367,26,36419,4.2258
20-12-18,15474.0126,4324,39,31841,4.601
21-12-18,11435.851,3419,18,29287,4.1418
22-12-18,7155.7516,1910,17,20106,4.3271
23-12-18,7298.796,1872,22,18099,4.2378
24-12-18,7442.7996,2086,19,17994,4.4682
25-12-18,7637.98,2089,25,21500,4.3023
26-12-18,11127.7334,2919,24,24806,4.6319
27-12-18,11709.2503,3120,29,27596,4.1383
28-12-18,9686.2001,2603,20,24128,4.1446
29-12-18,6305.0301,1720,24,16513,4.0453
30-12-18,6850.4037,2028,17,21436,3.8487
31-12-18,6762.9667,1777,10,16600,4.0783
01-01-19,7217.1039,1878,12,19039,4.0023
02-01-19,14596.6541,3861,29,29736,4.9099
03-01-19,15288.9585,4175,17,35120,4.6754
04-01-19,12409.0565,3556,15,25663,4.6994
05-01-19,6757.0734,1967,16,20181,4.083
06-01-19,9262.7675,2499,24,20405,5.0723
07-01-19,16395.4278,4917,75,36489,4.8042
08-01-19,16501.3328,4891,84,36584,4.8546
09-01-19,16322.1964,4795,42,39063,4.4697
10-01-19,14863.6456,4314,67,33728,4.4859
11-01-19,13804.9925,3967,47,33983,4.4463
12-01-19,8098.0595,2228,25,25578,4.0973
13-01-19,8601.1231,2485,29,26523,4.219
14-01-19,15974.2091,4695,35,35482,4.7602
15-01-19,15718.3849,4435,43,33984,4.5286
16-01-19,16713.7638,4757,34,31234,5.0266
17-01-19,16360.841,4661,40,33120,4.7403
18-01-19,17024.5328,4533,22,35746,4.4005
19-01-19,9647.8658,2468,15,25773,4.0003
20-01-19,11861.9204,3003,28,30819,4.3415
21-01-19,18563.7411,5219,34,40421,4.7277
22-01-19,17053.2737,4932,38,39306,4.6583
23-01-19,19888.5942,5708,65,44841,4.9531
24-01-19,20909.4775,5607,38,43601,4.6582
25-01-19,17115.6062,4660,30,38188,4.6323
26-01-19,10308.1465,2666,28,30582,3.8912
27-01-19,11692.6623,3042,17,28298,4.5551
28-01-19,19800.7607,5386,27,37381,4.8822
29-01-19,19482.6858,5367,46,41662,4.6229
30-01-19,21435.1448,5931,44,42143,5.0352
31-01-19,18478.3047,5316,20,37356,5.1612
01-02-19,15339.4357,4414,26,35776,4.3912
02-02-19,8605.8346,2368,26,26864,3.8453
03-02-19,10155.5748,2874,34,26338,4.5448
04-02-19,18204.5275,5277,20,39830,4.6422
05-02-19,17767.9148,5006,38,44990,4.2076
06-02-19,19503.5988,5746,37,41389,5.156
07-02-19,17619.8516,5151,31,35834,5.0008
08-02-19,15220.4295,4440,30,33224,4.6472
09-02-19,10520.8722,3015,37,25211,5.0177
10-02-19,12010.3003,3198,23,28238,4.5648
11-02-19,19679.9605,5463,32,42147,4.8805
12-02-19,18561.4816,5273,50,37022,4.8647
13-02-19,22031.3365,6325,33,44152,5.3225
14-02-19,20145.5119,5791,38,42528,4.7968
15-02-19,17247.3576,4985,42,38400,4.6406
16-02-19,11469.4479,2877,30,30937,3.9791
17-02-19,13111.1546,3273,27,29587,4.5763
18-02-19,22231.9071,6063,46,49684,4.6232
19-02-19,21410.5993,5709,30,44827,4.5954
20-02-19,22954.5853,6368,29,45976,4.7634
21-02-19,19908.4442,5627,47,42796,4.5939
22-02-19,16234.3439,4719,31,36822,4.5136
23-02-19,10360.9753,2955,32,29772,4.2053
24-02-19,12965.9457,3340,35,28973,4.8045
25-02-19,21145.0536,6088,33,41704,5.1722
26-02-19,19623.3486,5532,38,39952,4.8608
27-02-19,23587.0523,6649,42,47268,5.3503
28-02-19,20985.285,6105,53,48513,4.9616
01-03-19,17327.1764,5072,32,43887,4.1926
02-03-19,9871.8222,2907,40,31950,4.2379
03-03-19,12560.1298,3497,26,33613,4.3257
04-03-19,19983.3279,5732,36,41713,4.8594
05-03-19,22031.0281,6037,43,47106,4.7531
06-03-19,22046.6262,6059,36,49469,4.2815
07-03-19,19510.2094,5505,34,38871,5.1118
08-03-19,18936.9727,5139,25,41382,4.4899
09-03-19,12271.1388,3156,31,35506,3.974
10-03-19,11816.7022,3203,21,29177,4.4042
11-03-19,21902.2246,6161,37,44615,4.7899
12-03-19,22384.4447,6276,48,46081,4.874
13-03-19,27349.8409,6976,44,50767,5.2258
14-03-19,27563.7814,7256,59,57579,4.816
15-03-19,21177.6492,5752,53,48178,4.1907
16-03-19,11973.1508,3237,27,33829,4.7474
17-03-19,13518.3758,3606,32,32975,4.6641
18-03-19,26214.705,6976,43,52482,4.7712
19-03-19,23691.8929,6487,130,52711,4.2382
20-03-19,22473.0053,6517,55,53870,4.3809
21-03-19,21723.8292,6199,48,47172,4.5896
22-03-19,18992.5111,5506,33,47406,4.1282
23-03-19,12501.2424,3164,30,33314,4.3976
24-03-19,12462.3104,3406,31,30852,4.5119
25-03-19,24570.8857,6673,42,50126,4.8258
26-03-19,23478.0986,7086,50,53188,4.5029
27-03-19,23685.2037,6979,48,53867,4.7729
28-03-19,23901.1702,6733,50,51150,4.6999
29-03-19,20226.6253,5691,48,42539,4.7627
30-03-19,11934.3247,3108,32,30133,4.2744
31-03-19,11391.0022,3323,19,29964,4.2518
01-04-19,21117.094,6103,32,42551,4.7096
02-04-19,20402.514,6146,45,45884,4.4613
03-04-19,26017.8506,6917,53,55868,4.8167
04-04-19,22060.2685,5945,50,47802,4.2216
05-04-19,20187.9875,5335,32,49188,3.6818
06-04-19,10301.7577,2713,27,33234,3.7702
07-04-19,11467.8156,3003,32,32036,3.7427
08-04-19,26232.2431,7346,56,51899,5.0714
09-04-19,23412.9808,6509,48,53649,4.5593
10-04-19,23375.9048,6701,37,55563,4.2582
11-04-19,25682.7925,6702,51,54441,4.3129
12-04-19,22787.9683,5883,55,51702,4.0811
13-04-19,14635.7744,3759,35,41498,3.8628
14-04-19,17820.334,5082,39,44600,4.1973
15-04-19,25826.6465,6833,42,56120,4.3942
16-04-19,24458.6671,6513,47,57819,4.3014
17-04-19,24180.7263,6629,47,48778,4.5922
18-04-19,19506.6879,5234,45,47450,3.8019
19-04-19,16181.1567,4482,28,42993,4.1751
20-04-19,10972.1708,2798,24,32594,3.5497
21-04-19,11318.488,3061,23,34522,3.7483
22-04-19,18940.9737,5176,41,44349,4.0317
23-04-19,22785.7861,6126,38,53524,3.7497
24-04-19,24727.6286,6827,48,55486,4.0713
25-04-19,21809.6462,5943,51,51284,4.0539
26-04-19,20417.5618,5373,47,45721,3.8888
27-04-19,11832.221,3124,28,32012,3.8173
28-04-19,12917.5466,3184,27,36893,3.483
29-04-19,26605.0066,6989,43,55323,4.4918
30-04-19,21684.9829,5958,45,58301,3.7066
01-05-19,22346.493,5746,38,54582,4.1094
02-05-19,22001.8855,6008,46,50440,4.2169
03-05-19,19805.9084,5565,38,48919,4.1906
04-05-19,10706.3845,2610,29,30360,3.475
05-05-19,13422.1651,3380,42,37438,3.9131
06-05-19,24500.2887,6524,40,58542,4.1116
07-05-19,23000.9517,6206,47,51544,4.243
08-05-19,25178.38,6520,44,53686,4.0569
09-05-19,23070.0797,6250,43,52958,4.2241
10-05-19,20286.9109,5513,32,45887,4.1232
11-05-19,10021.4577,2815,43,31076,3.8293
12-05-19,12319.1343,3126,23,33715,3.847
13-05-19,23107.0298,6438,59,54079,4.2771
14-05-19,22438.9935,6227,52,51011,4.0599
15-05-19,29679.459,7596,48,60289,4.4121
16-05-19,25150.8462,6677,37,59190,4.0176
17-05-19,21446.2959,5824,44,55681,3.6871
18-05-19,12787.8885,3150,41,38634,3.6729
19-05-19,14105.3434,3747,41,40045,4.2078
20-05-19,29274.5643,7515,51,70666,4.234
21-05-19,27780.223,7456,42,64259,4.1146
22-05-19,26019.8303,6937,49,65528,3.7709
23-05-19,22538.8054,6308,56,54283,3.9589
24-05-19,23498.6263,5577,43,54649,3.797
25-05-19,12191.6951,2979,36,34655,3.8436
26-05-19,13141.1719,3259,22,40287,3.629
27-05-19,22819.1126,6065,34,59920,3.8168
28-05-19,22818.3811,6306,44,55375,3.9892
29-05-19,25299.6221,6939,48,63545,3.7784
30-05-19,19943.8081,5571,46,48026,3.7896
31-05-19,20353.0338,5421,43,47826,3.9602
01-06-19,8853.5354,2392,27,31951,3.3051
02-06-19,11135.5421,3096,26,35393,3.6589
03-06-19,20930.7823,6008,40,51493,4.1695
04-06-19,21468.0096,6048,41,47303,4.004
05-06-19,23544.5552,6569,44,53886,3.9955
06-06-19,21566.4817,6502,46,52795,4.0515
07-06-19,26570.7507,5708,24,50666,3.8645
08-06-19,15140.9041,3157,31,35777,3.5749
09-06-19,14164.4762,3518,27,38546,3.7799
10-06-19,22923.8602,5997,38,53438,3.7763
11-06-19,29868.304,7209,56,62413,3.8213
12-06-19,26777.8448,6716,43,61093,3.5225
13-06-19,27411.699,7040,41,57965,3.8264
14-06-19,25148.6466,6164,37,55932,3.7581
15-06-19,12027.883,2731,38,31229,3.4327
16-06-19,12034.2679,3122,18,30715,3.8353
17-06-19,27075.6656,7212,52,60885,4.139
18-06-19,25529.9009,6808,60,54917,4.0534
19-06-19,26003.9259,6928,32,54749,4.1498
20-06-19,22444.855,6249,55,50207,3.9935
21-06-19,19623.7145,5314,41,45619,3.972
22-06-19,9721.5409,2584,32,29762,3.3835
23-06-19,11986.4191,3195,25,32241,4.2648
24-06-19,28197.5577,7573,47,63298,4.5152
25-06-19,25833.2424,6910,54,52026,4.2344
26-06-19,26282.92,7360,60,62185,4.0589
27-06-19,22974.2074,6295,52,48930,4.1856
28-06-19,23191.3118,5517,41,49942,3.6803
29-06-19,11750.7625,2727,30,32876,3.4463
30-06-19,13330.0721,3207,25,34182,3.8471
01-07-19,30276.9887,7104,32,60760,4.2413
02-07-19,26720.0559,6574,53,62062,3.7978
03-07-19,28557.5808,7055,36,64464,3.7944
04-07-19,23973.8741,6256,46,57284,4.0954
05-07-19,20579.3775,5444,46,47168,4.043
06-07-19,11403.3219,2712,26,31554,3.4734
07-07-19,13515.9318,3380,32,0,
